confirmed, block.height, block.time, tx.type, tx.sender, tx.receiver,tx.amount, tx.start_time, tx.originator
1, 1182, 69107611.00, CLAIM_HTLC  ,      0,      1, 721828, 69059147.74,      1
1, 1191, 69532552.00, PREPARE_HTLC,  30080,  30081, 743194, 69455076.66,  30080
1, 1191, 69532552.00, PREPARE_HTLC,   4273,   4274, 404299, 69471079.78,   4273
1, 1192, 69545275.00, CLAIM_HTLC  ,   4273,   4274, 404299, 69533139.77,   4274
1, 1192, 69545275.00, CLAIM_HTLC  ,  30080,  30081, 743194, 69533144.31,  30081
1, 1194, 69721784.00, PREPARE_HTLC,  30080,  30097, 745532, 69661298.27,  30080
1, 1195, 69724256.00, CLAIM_HTLC  ,  30080,  30097, 745532, 69722367.16,  30097
1, 1201, 70121160.00, PREPARE_HTLC,  30084,  30080, 724932, 70045884.42,  30084
1, 1202, 70307460.00, CLAIM_HTLC  ,  30084,  30080, 724932, 70121754.95,  30080
1, 1205, 70501157.00, PREPARE_HTLC,  30080,  30099, 724996, 70369643.37,  30080
1, 1206, 70516534.00, CLAIM_HTLC  ,  30080,  30099, 724996, 70501750.47,  30099
1, 1208, 70732015.00, PREPARE_HTLC,  30084,  30085, 417893, 70727743.84,  30084
1, 1209, 70748271.00, CLAIM_HTLC  ,  30084,  30085, 417893, 70732609.86,  30085
1, 1210, 70865075.00, PREPARE_HTLC,      0,      1, 776552, 70863802.33,      0
1, 1211, 70948657.00, CLAIM_HTLC  ,      0,      1, 776552, 70865666.32,      1
1, 1211, 70948657.00, PREPARE_HTLC,  30080,  30081, 724502, 70875598.96,  30080
1, 1211, 70948657.00, PREPARE_HTLC,  30085,  30080, 803839, 70877464.68,  30085
1, 1212, 70967764.00, CLAIM_HTLC  ,  30080,  30081, 724502, 70949245.37,  30081
1, 1212, 70967764.00, CLAIM_HTLC  ,  30085,  30080, 803839, 70949243.55,  30080
1, 1216, 71152728.00, PREPARE_HTLC,  30086,  30080, 773390, 71047385.12,  30086
1, 1217, 71223020.00, CLAIM_HTLC  ,  30086,  30080, 773390, 71153334.82,  30080
1, 1221, 71534694.00, PREPARE_HTLC,  30084,  30083, 374615, 71530488.37,  30084
1, 1222, 71592091.00, CLAIM_HTLC  ,  30084,  30083, 374615, 71535297.69,  30083
1, 1223, 71636371.00, PREPARE_HTLC,  30090,  30080, 730626, 71622946.20,  30090
1, 1224, 71752183.00, CLAIM_HTLC  ,  30090,  30080, 730626, 71636963.23,  30080
1, 1225, 71874300.00, PREPARE_HTLC,  30082,  30081, 365769, 71791000.41,  30082
1, 1226, 71948932.00, PREPARE_HTLC,  30080,  30081, 810120, 71917677.33,  30080
1, 1226, 71948932.00, CLAIM_HTLC  ,  30082,  30081, 365769, 71874881.84,  30081
1, 1227, 71955092.00, CLAIM_HTLC  ,  30080,  30081, 810120, 71949536.35,  30081
1, 1232, 72266662.00, PREPARE_HTLC,  30087,  30080, 725412, 72222102.20,  30087
1, 1233, 72289508.00, CLAIM_HTLC  ,  30087,  30080, 725412, 72267257.97,  30080
1, 1237, 72469777.00, PREPARE_HTLC,  30080,  30103, 723167, 72418391.98,  30080
1, 1238, 72476025.00, CLAIM_HTLC  ,  30080,  30103, 723167, 72470336.18,  30103
1, 1239, 72564941.00, PREPARE_HTLC,   4274,   4273, 423222, 72517152.93,   4274
1, 1240, 72629664.00, CLAIM_HTLC  ,   4274,   4273, 423222, 72565526.31,   4273
1, 1244, 72854050.00, PREPARE_HTLC,  30089,  30080, 741717, 72743735.40,  30089
1, 1245, 72868058.00, CLAIM_HTLC  ,  30089,  30080, 741717, 72854668.98,  30080
1, 1253, 73236465.00, PREPARE_HTLC,   4273,      2, 395293, 73229734.01,   4273
1, 1254, 73282073.00, CLAIM_HTLC  ,   4273,      2, 395293, 73237043.16,      2
1, 1261, 73562078.00, PREPARE_HTLC,      0,      1, 790094, 73541105.21,      0
1, 1262, 73713391.00, CLAIM_HTLC  ,      0,      1, 790094, 73562648.76,      1
1, 1265, 73806178.00, PREPARE_HTLC,      0,      2, 736643, 73762516.36,      0
1, 1266, 73836348.00, CLAIM_HTLC  ,      0,      2, 736643, 73806756.15,      2
1, 1267, 73876776.00, PREPARE_HTLC,  30080,  30081, 776343, 73843738.06,  30080
1, 1268, 73898176.00, CLAIM_HTLC  ,  30080,  30081, 776343, 73877394.19,  30081
1, 1276, 74606597.00, PREPARE_HTLC,  30085,  30086, 375564, 74221288.30,  30085
1, 1277, 74694609.00, CLAIM_HTLC  ,  30085,  30086, 375564, 74607183.70,  30086
1, 1277, 74694609.00, PREPARE_HTLC,  30083,  30081, 417430, 74651972.75,  30083
1, 1278, 74706693.00, CLAIM_HTLC  ,  30083,  30081, 417430, 74695202.43,  30081
1, 1280, 74777425.00, PREPARE_HTLC,  30080,  30081, 789306, 74767532.53,  30080
1, 1281, 74778914.00, CLAIM_HTLC  ,  30080,  30081, 789306, 74778035.00,  30081
1, 1283, 74866029.00, PREPARE_HTLC,  30087,  30085, 381025, 74812181.84,  30087
1, 1283, 74866029.00, PREPARE_HTLC,  30087,  30080, 739610, 74859151.37,  30087
1, 1284, 74923357.00, CLAIM_HTLC  ,  30087,  30085, 381025, 74866609.70,  30085
1, 1284, 74923357.00, CLAIM_HTLC  ,  30087,  30080, 739610, 74866640.57,  30080
1, 1285, 75012140.00, PREPARE_HTLC,  30082,  30080, 747955, 74948670.32,  30082
1, 1286, 75122698.00, CLAIM_HTLC  ,  30082,  30080, 747955, 75012744.17,  30080
1, 1286, 75122698.00, PREPARE_HTLC,  30088,  30080, 746600, 75039760.57,  30088
1, 1286, 75122698.00, PREPARE_HTLC,  30082,  30081, 437966, 75066281.39,  30082
1, 1287, 75123832.00, CLAIM_HTLC  ,  30088,  30080, 746600, 75123291.46,  30080
1, 1287, 75123832.00, CLAIM_HTLC  ,  30082,  30081, 437966, 75123282.72,  30081
1, 1291, 75285325.00, PREPARE_HTLC,  30080,  30099, 751262, 75227340.94,  30080
1, 1292, 75308645.00, CLAIM_HTLC  ,  30080,  30099, 751262, 75285902.87,  30099
1, 1294, 75330693.00, PREPARE_HTLC,   4273,   4274, 367028, 75327758.68,   4273
1, 1295, 75346461.00, CLAIM_HTLC  ,   4273,   4274, 367028, 75331293.57,   4274
1, 1299, 75846130.00, PREPARE_HTLC,  30090,  30080, 727330, 75566584.60,  30090
1, 1299, 75846130.00, PREPARE_HTLC,  30080,  30081, 735426, 75639089.53,  30080
1, 1299, 75846130.00, PREPARE_HTLC,  30084,  30080, 749094, 75785550.92,  30084
1, 1300, 75934265.00, CLAIM_HTLC  ,  30090,  30080, 727330, 75846715.91,  30080
1, 1300, 75934265.00, CLAIM_HTLC  ,  30080,  30081, 735426, 75846707.65,  30081
1, 1300, 75934265.00, CLAIM_HTLC  ,  30084,  30080, 749094, 75846711.91,  30080
1, 1301, 76063047.00, PREPARE_HTLC,  30086,  30080, 725087, 76057547.04,  30086
1, 1302, 76064191.00, CLAIM_HTLC  ,  30086,  30080, 725087, 76063615.37,  30080
1, 1303, 76308062.00, PREPARE_HTLC,  30080,  30081, 777800, 76266626.99,  30080
1, 1304, 76318145.00, CLAIM_HTLC  ,  30080,  30081, 777800, 76308679.85,  30081
1, 1306, 76363422.00, PREPARE_HTLC,  30083,  30081, 397930, 76355014.26,  30083
1, 1307, 76451656.00, CLAIM_HTLC  ,  30083,  30081, 397930, 76364052.59,  30081
1, 1310, 76689311.00, PREPARE_HTLC,      0,      1, 789529, 76570720.07,      0
1, 1311, 76728184.00, CLAIM_HTLC  ,      0,      1, 789529, 76689907.73,      1
1, 1311, 76728184.00, PREPARE_HTLC,   4274,      2, 391889, 76699211.97,   4274
1, 1312, 76743276.00, CLAIM_HTLC  ,   4274,      2, 391889, 76728767.67,      2
1, 1315, 76849621.00, PREPARE_HTLC,  30082,  30081, 401596, 76841671.67,  30082
1, 1316, 76917826.00, CLAIM_HTLC  ,  30082,  30081, 401596, 76850232.54,  30081
1, 1316, 76917826.00, PREPARE_HTLC,  30087,  30080, 726641, 76856922.32,  30087
1, 1317, 76943894.00, CLAIM_HTLC  ,  30087,  30080, 726641, 76918412.44,  30080
1, 1319, 77016251.00, PREPARE_HTLC,  30080,  30081, 775814, 77005908.20,  30080
1, 1321, 77107244.00, CLAIM_HTLC  ,  30080,  30081, 775814, 77016861.53,  30081
1, 1321, 77107244.00, PREPARE_HTLC,  30085,  30080, 785315, 77033749.83,  30085
1, 1322, 77127393.00, CLAIM_HTLC  ,  30085,  30080, 785315, 77107826.21,  30080
1, 1323, 77332157.00, PREPARE_HTLC,  30085,  30084, 364557, 77263364.69,  30085
1, 1324, 77365299.00, CLAIM_HTLC  ,  30085,  30084, 364557, 77332740.57,  30084
1, 1331, 77712013.00, PREPARE_HTLC,  30088,  30080, 726989, 77625633.21,  30088
1, 1332, 77713481.00, CLAIM_HTLC  ,  30088,  30080, 726989, 77712617.14,  30080
1, 1334, 77930033.00, PREPARE_HTLC,  30092,  30080, 721708, 77873922.25,  30092
1, 1335, 77933690.00, CLAIM_HTLC  ,  30092,  30080, 721708, 77930672.88,  30080
1, 1340, 78147080.00, PREPARE_HTLC,  30080,  30081, 724454, 78144604.61,  30080
1, 1341, 78276082.00, CLAIM_HTLC  ,  30080,  30081, 724454, 78147677.90,  30081
1, 1341, 78276082.00, PREPARE_HTLC,  30083,  30081, 418967, 78263297.78,  30083
1, 1342, 78286637.00, CLAIM_HTLC  ,  30083,  30081, 418967, 78276689.75,  30081
1, 1347, 78474345.00, PREPARE_HTLC,  30080,  30104, 782926, 78402767.68,  30080
1, 1348, 78489735.00, CLAIM_HTLC  ,  30080,  30104, 782926, 78474911.22,  30104
1, 1355, 78781873.00, PREPARE_HTLC,  30084,  30080, 746990, 78762063.80,  30084
1, 1356, 78823188.00, CLAIM_HTLC  ,  30084,  30080, 746990, 78782449.36,  30080
1, 1356, 78823188.00, PREPARE_HTLC,  30085,  30080, 766713, 78812120.72,  30085
1, 1357, 79001391.00, CLAIM_HTLC  ,  30085,  30080, 766713, 78823806.31,  30080
1, 1357, 79001391.00, PREPARE_HTLC,  30080,  30081, 790557, 78901140.48,  30080
1, 1358, 79082875.00, CLAIM_HTLC  ,  30080,  30081, 790557, 79001972.37,  30081
1, 1358, 79082875.00, PREPARE_HTLC,   4275,   4274, 363820, 79034221.90,   4275
1, 1359, 79204878.00, CLAIM_HTLC  ,   4275,   4274, 363820, 79083470.33,   4274
1, 1359, 79204878.00, PREPARE_HTLC,  30087,  30080, 728852, 79098710.73,  30087
1, 1360, 79253184.00, CLAIM_HTLC  ,  30087,  30080, 728852, 79205445.02,  30080
1, 1368, 79539167.00, PREPARE_HTLC,  30086,  30080, 787835, 79501381.19,  30086
1, 1369, 79546783.00, CLAIM_HTLC  ,  30086,  30080, 787835, 79539747.24,  30080
1, 1372, 79842041.00, PREPARE_HTLC,  30091,  30089, 403829, 79581787.38,  30091
1, 1372, 79842041.00, PREPARE_HTLC,  30081,   4274, 431376, 79634767.79,  30081
1, 1372, 79842041.00, PREPARE_HTLC,      0,      2, 721744, 79711941.03,      0
1, 1372, 79842041.00, PREPARE_HTLC,  30080,  30081, 724856, 79791736.26,  30080
1, 1373, 80029450.00, PREPARE_HTLC,   4272,   4273, 732845, 79824345.56,   4272
1, 1373, 80029450.00, CLAIM_HTLC  ,  30080,  30081, 724856, 79842599.97,  30081
1, 1373, 80029450.00, CLAIM_HTLC  ,  30091,  30089, 403829, 79842632.07,  30089
1, 1373, 80029450.00, CLAIM_HTLC  ,  30081,   4274, 431376, 79842646.40,   4274
1, 1374, 80057102.00, CLAIM_HTLC  ,   4272,   4273, 732845, 80030050.21,   4273
1, 1374, 80057102.00, PREPARE_HTLC,      0,      1, 728349, 79885167.36,      0
1, 1374, 80057102.00, CLAIM_HTLC  ,      0,      2, 721744, 79842658.20,      2
1, 1375, 80075928.00, CLAIM_HTLC  ,      0,      1, 728349, 80057676.58,      1
1, 1381, 80505474.00, PREPARE_HTLC,  30088,  30080, 795182, 80501484.20,  30088
1, 1382, 80751119.00, CLAIM_HTLC  ,  30088,  30080, 795182, 80506054.38,  30080
1, 1382, 80751119.00, PREPARE_HTLC,  30080,  30081, 767238, 80657665.97,  30080
1, 1383, 81066456.00, CLAIM_HTLC  ,  30080,  30081, 767238, 80751714.13,  30081
1, 1383, 81066456.00, PREPARE_HTLC,  30090,  30080, 729137, 80955729.76,  30090
1, 1384, 81390085.00, CLAIM_HTLC  ,  30090,  30080, 729137, 81067041.49,  30080
1, 1384, 81390085.00, PREPARE_HTLC,  30082,  30081, 394236, 81153242.79,  30082
1, 1384, 81390085.00, PREPARE_HTLC,  30080,  30095, 722608, 81355013.60,  30080
1, 1385, 81583395.00, CLAIM_HTLC  ,  30082,  30081, 394236, 81390682.93,  30081
1, 1385, 81583395.00, CLAIM_HTLC  ,  30080,  30095, 722608, 81390733.58,  30095
1, 1385, 81583395.00, PREPARE_HTLC,  30080,  30091, 722799, 81399873.96,  30080
1, 1385, 81583395.00, PREPARE_HTLC,  30083,  30081, 409144, 81571876.90,  30083
1, 1386, 81677976.00, CLAIM_HTLC  ,  30080,  30091, 722799, 81583984.57,  30091
1, 1386, 81677976.00, CLAIM_HTLC  ,  30083,  30081, 409144, 81583984.56,  30081
1, 1386, 81677976.00, PREPARE_HTLC,  30087,  30080, 743681, 81597242.83,  30087
1, 1387, 81958766.00, CLAIM_HTLC  ,  30087,  30080, 743681, 81678583.90,  30080
1, 1392, 82443228.00, PREPARE_HTLC,  30080,  30081, 736827, 82295673.43,  30080
1, 1393, 82473634.00, CLAIM_HTLC  ,  30080,  30081, 736827, 82443820.54,  30081
1, 1397, 82743031.00, PREPARE_HTLC,  30080,  30101, 745052, 82689940.57,  30080
1, 1397, 82743031.00, PREPARE_HTLC,  30082,  30080, 734455, 82727844.77,  30082
1, 1398, 82819103.00, CLAIM_HTLC  ,  30080,  30101, 745052, 82743613.47,  30101
1, 1398, 82819103.00, CLAIM_HTLC  ,  30082,  30080, 734455, 82743636.12,  30080
1, 1402, 83135031.00, PREPARE_HTLC,  30082,  30081, 375292, 83093329.41,  30082
1, 1402, 83135031.00, PREPARE_HTLC,   4272,   4274, 744653, 83111864.25,   4272
1, 1403, 83152490.00, CLAIM_HTLC  ,   4272,   4274, 744653, 83135637.66,   4274
1, 1403, 83152490.00, CLAIM_HTLC  ,  30082,  30081, 375292, 83135651.29,  30081
1, 1409, 83463267.00, PREPARE_HTLC,      0,      1, 807995, 83462881.74,      0
1, 1410, 83479848.00, CLAIM_HTLC  ,      0,      1, 807995, 83463829.49,      1
1, 1410, 83479848.00, PREPARE_HTLC,  30080,  30081, 731292, 83471621.02,  30080
1, 1411, 83568589.00, CLAIM_HTLC  ,  30080,  30081, 731292, 83480443.71,  30081
1, 1411, 83568589.00, PREPARE_HTLC,  30083,  30081, 441292, 83516215.33,  30083
1, 1412, 83605201.00, CLAIM_HTLC  ,  30083,  30081, 441292, 83569210.48,  30081
1, 1414, 83769815.00, PREPARE_HTLC,  30084,  30080, 723447, 83718279.11,  30084
1, 1415, 83840501.00, CLAIM_HTLC  ,  30084,  30080, 723447, 83770421.40,  30080
1, 1415, 83840501.00, PREPARE_HTLC,  30080,  30105, 720556, 83771029.83,  30080
1, 1417, 83971474.00, CLAIM_HTLC  ,  30080,  30105, 720556, 83841104.88,  30105
1, 1417, 83971474.00, PREPARE_HTLC,  30083,  30080, 781362, 83914769.45,  30083
1, 1418, 84024681.00, CLAIM_HTLC  ,  30083,  30080, 781362, 83972118.43,  30080
1, 1418, 84024681.00, PREPARE_HTLC,   4274,      2, 364473, 84016490.17,   4274
1, 1419, 84055553.00, PREPARE_HTLC,  30087,  30080, 733281, 84039331.67,  30087
1, 1419, 84055553.00, CLAIM_HTLC  ,   4274,      2, 364473, 84025276.25,      2
1, 1420, 84065884.00, CLAIM_HTLC  ,  30087,  30080, 733281, 84056154.75,  30080
1, 1421, 84139291.00, PREPARE_HTLC,  30087,  30086, 425499, 84098688.10,  30087
1, 1422, 84160692.00, CLAIM_HTLC  ,  30087,  30086, 425499, 84139888.54,  30086
1, 1428, 84380809.00, PREPARE_HTLC,  30082,  30081, 390628, 84352889.27,  30082
1, 1429, 84411637.00, CLAIM_HTLC  ,  30082,  30081, 390628, 84381428.41,  30081
1, 1430, 84537367.00, PREPARE_HTLC,  30088,  30080, 759777, 84460801.88,  30088
1, 1430, 84537367.00, PREPARE_HTLC,  30086,  30080, 796721, 84492578.64,  30086
1, 1431, 84548029.00, CLAIM_HTLC  ,  30088,  30080, 759777, 84537944.88,  30080
1, 1431, 84548029.00, CLAIM_HTLC  ,  30086,  30080, 796721, 84537968.40,  30080
1, 1434, 84612312.00, PREPARE_HTLC,  30080,  30081, 721014, 84611162.56,  30080
1, 1435, 84702761.00, CLAIM_HTLC  ,  30080,  30081, 721014, 84612882.50,  30081
1, 1435, 84702761.00, PREPARE_HTLC,  30080,  30099, 722107, 84654415.08,  30080
1, 1436, 84708220.00, CLAIM_HTLC  ,  30080,  30099, 722107, 84703367.30,  30099
1, 1438, 84811424.00, PREPARE_HTLC,  30080,  30097, 721464, 84771745.03,  30080
1, 1439, 84830460.00, CLAIM_HTLC  ,  30080,  30097, 721464, 84812008.44,  30097
1, 1443, 85128414.00, PREPARE_HTLC,  30082,  30080, 759818, 85041211.41,  30082
1, 1444, 85139430.00, CLAIM_HTLC  ,  30082,  30080, 759818, 85128987.32,  30080
1, 1445, 85180837.00, PREPARE_HTLC,      0,      1, 722028, 85143998.62,      0
1, 1446, 85208345.00, CLAIM_HTLC  ,      0,      1, 722028, 85181404.21,      1
1, 1450, 85291797.00, PREPARE_HTLC,      0,      2, 785249, 85272843.15,      0
1, 1451, 85333339.00, CLAIM_HTLC  ,      0,      2, 785249, 85292402.37,      2
1, 1454, 85492503.00, PREPARE_HTLC,   4275,   4273, 385995, 85460047.47,   4275
1, 1454, 85492503.00, PREPARE_HTLC,  30082,  30081, 370345, 85475271.98,  30082
1, 1455, 85579117.00, CLAIM_HTLC  ,  30082,  30081, 370345, 85493110.57,  30081
1, 1455, 85579117.00, CLAIM_HTLC  ,   4275,   4273, 385995, 85493119.84,   4273
1, 1455, 85579117.00, PREPARE_HTLC,  30087,  30080, 743957, 85494655.50,  30087
1, 1456, 85665558.00, CLAIM_HTLC  ,  30087,  30080, 743957, 85579717.17,  30080
1, 1462, 85870529.00, PREPARE_HTLC,  30080,  30102, 727306, 85869921.75,  30080
1, 1463, 85895291.00, CLAIM_HTLC  ,  30080,  30102, 727306, 85871112.71,  30102
1, 1465, 86110279.00, PREPARE_HTLC,  30080,  30081, 725608, 85983996.37,  30080
1, 1465, 86110279.00, PREPARE_HTLC,  30092,  30080, 735870, 86033131.35,  30092
1, 1466, 86293201.00, CLAIM_HTLC  ,  30092,  30080, 735870, 86110832.44,  30080
1, 1466, 86293201.00, CLAIM_HTLC  ,  30080,  30081, 725608, 86110854.03,  30081
1, 1466, 86293201.00, PREPARE_HTLC,  30084,  30080, 721540, 86173964.98,  30084
1, 1466, 86293201.00, PREPARE_HTLC,  30081,   4274, 376697, 86261022.57,  30081
0,    ,           , CLAIM_HTLC  ,  30081,   4274, 376697, 86293778.14,   4274
0,    ,           , CLAIM_HTLC  ,  30084,  30080, 721540, 86293790.65,  30080
